,posteam,Player,play_class,Play Count
5010,NYJ,L.Bell,run middle,74
5011,NYJ,L.Bell,run right end,13
5012,NYJ,L.Bell,run right guard,64
5013,NYJ,L.Cager,pass deep left,1
5014,NYJ,L.Cager,pass deep right,1
5015,NYJ,L.Cager,pass short left,2
5016,NYJ,L.Cager,pass short middle,2
5017,NYJ,L.Perine,pass deep left,1
5018,NYJ,L.Perine,pass short left,6
5019,NYJ,L.Perine,pass short middle,4
5020,NYJ,L.Perine,pass short right,4
5021,NYJ,L.Perine,run left end,10
5022,NYJ,L.Perine,run left guard,7
5023,NYJ,L.Perine,run left tackle,10
5024,NYJ,L.Perine,run middle,20
5025,NYJ,L.Perine,run right end,5
5026,NYJ,L.Perine,run right guard,8
5027,NYJ,N.Sterling,pass deep right,1
5028,NYJ,N.Sterling,pass short left,2
5029,NYJ,N.Sterling,pass short middle,3
5030,NYJ,N.Sterling,pass short right,2
5031,NYJ,Q.Enunwa,pass deep left,2
5032,NYJ,Q.Enunwa,pass deep middle,1
5033,NYJ,Q.Enunwa,pass deep right,9
5034,NYJ,Q.Enunwa,pass short left,25
5035,NYJ,Q.Enunwa,pass short middle,9
5036,NYJ,Q.Enunwa,pass short right,25
5037,NYJ,Q.Enunwa,run right end,1
5038,NYJ,R.Anderson,pass deep left,21
5039,NYJ,R.Anderson,pass deep middle,5
5040,NYJ,R.Anderson,pass deep right,8
5041,NYJ,R.Anderson,pass short left,26
5042,NYJ,R.Anderson,pass short middle,9
5043,NYJ,R.Anderson,pass short right,25
5044,NYJ,R.Anderson,run right end,2
5045,NYJ,R.Griffin,pass deep left,2
5046,NYJ,R.Griffin,pass deep middle,2
5047,NYJ,R.Griffin,pass deep right,2
5048,NYJ,R.Griffin,pass short left,18
5049,NYJ,R.Griffin,pass short middle,13
5050,NYJ,R.Griffin,pass short right,16
5051,NYJ,R.Matthews,pass deep middle,1
5052,NYJ,R.Matthews,pass short left,1
5053,NYJ,R.Matthews,pass short right,1
5054,NYJ,R.Miles,run middle,1
5055,NYJ,Ro.Anderson,pass deep left,16
5056,NYJ,Ro.Anderson,pass deep middle,10
5057,NYJ,Ro.Anderson,pass deep right,17
5058,NYJ,Ro.Anderson,pass short left,24
5059,NYJ,Ro.Anderson,pass short middle,7
5060,NYJ,Ro.Anderson,pass short right,22
5061,NYJ,Ro.Anderson,run right end,1
5062,NYJ,S.Darnold,run left end,13
5063,NYJ,S.Darnold,run left guard,3
5064,NYJ,S.Darnold,run left tackle,2
5065,NYJ,S.Darnold,run middle,25
5066,NYJ,S.Darnold,run right end,21
5067,NYJ,S.Darnold,run right guard,3
5068,NYJ,T.Cannon,pass deep left,3
5069,NYJ,T.Cannon,pass deep right,2
5070,NYJ,T.Cannon,pass short left,7
5071,NYJ,T.Cannon,pass short middle,3
5072,NYJ,T.Cannon,pass short right,10
5073,NYJ,T.Cannon,run left end,7
5074,NYJ,T.Cannon,run left guard,6
5075,NYJ,T.Cannon,run left tackle,5
5076,NYJ,T.Cannon,run middle,8
5077,NYJ,T.Cannon,run right end,8
5078,NYJ,T.Cannon,run right guard,3
5079,NYJ,T.Johnson,pass deep right,1
5080,NYJ,T.Johnson,pass short left,9
5081,NYJ,T.Johnson,pass short middle,1
5082,NYJ,T.Johnson,pass short right,9
5083,NYJ,T.Johnson,run left end,9
5084,NYJ,T.Johnson,run left guard,7
5085,NYJ,T.Johnson,run left tackle,14
5086,NYJ,T.Johnson,run middle,13
5087,NYJ,T.Johnson,run right end,3
5088,NYJ,T.Johnson,run right guard,5
5089,NYJ,T.Montgomery,pass deep left,1
5090,NYJ,T.Montgomery,pass deep right,1
5091,NYJ,T.Montgomery,pass short left,2
5092,NYJ,T.Montgomery,pass short middle,5
5093,NYJ,T.Montgomery,pass short right,8
5094,NYJ,T.Montgomery,run left end,5
5095,NYJ,T.Montgomery,run left guard,6
5096,NYJ,T.Montgomery,run left tackle,3
5097,NYJ,T.Montgomery,run middle,13
5098,NYJ,T.Montgomery,run right end,2
5099,NYJ,T.Montgomery,run right guard,3
5100,NYJ,T.Pryor,pass deep left,5
5101,NYJ,T.Pryor,pass deep middle,1
5102,NYJ,T.Pryor,pass deep right,3
5103,NYJ,T.Pryor,pass short left,5
5104,NYJ,T.Pryor,pass short middle,3
5105,NYJ,T.Pryor,pass short right,5
5106,NYJ,T.Wesco,pass short right,5
5107,NYJ,T.Wesco,run middle,2
5108,NYJ,V.Smith,pass deep left,2
5109,NYJ,V.Smith,pass deep middle,3
5110,NYJ,V.Smith,pass deep right,3
5111,NYJ,V.Smith,pass short left,6
5112,NYJ,V.Smith,pass short middle,9
5113,NYJ,V.Smith,pass short right,11
5114,NYJ,V.Smith,run left end,2
5115,NYJ,V.Smith,run right end,1
5116,PHI,A.Jeffery,pass deep left,17
5117,PHI,A.Jeffery,pass deep middle,10
5118,PHI,A.Jeffery,pass deep right,26
5119,PHI,A.Jeffery,pass short left,54
5120,PHI,A.Jeffery,pass short middle,25
5121,PHI,A.Jeffery,pass short right,63
5122,PHI,A.Jeffery,run right end,1
5123,PHI,A.Killins,pass short right,1
5124,PHI,A.Killins,run left end,1
5125,PHI,B.Scott,pass deep right,4
5126,PHI,B.Scott,pass short left,25
5127,PHI,B.Scott,pass short middle,4
5128,PHI,B.Scott,pass short right,32
5129,PHI,B.Scott,run left end,24
5130,PHI,B.Scott,run left guard,12
5131,PHI,B.Scott,run left tackle,21
5132,PHI,B.Scott,run middle,41
5133,PHI,B.Scott,run right end,22
5134,PHI,B.Scott,run right guard,12
5135,PHI,C.Clement,pass deep left,1
5136,PHI,C.Clement,pass deep right,1
5137,PHI,C.Clement,pass short left,11
5138,PHI,C.Clement,pass short middle,3
5139,PHI,C.Clement,pass short right,15
5140,PHI,C.Clement,run left end,15
5141,PHI,C.Clement,run left guard,11
5142,PHI,C.Clement,run left tackle,11
5143,PHI,C.Clement,run middle,27
5144,PHI,C.Clement,run right end,10
5145,PHI,C.Clement,run right guard,6
5146,PHI,C.Wentz,pass short middle,1
5147,PHI,C.Wentz,run left end,25
5148,PHI,C.Wentz,run left guard,3
5149,PHI,C.Wentz,run left tackle,4
5150,PHI,C.Wentz,run middle,59
5151,PHI,C.Wentz,run right end,20
5152,PHI,C.Wentz,run right guard,6
5153,PHI,D.Burnett,pass deep right,2
5154,PHI,D.Burnett,pass short left,2
5155,PHI,D.Burnett,pass short middle,4
5156,PHI,D.Burnett,pass short right,1
5157,PHI,D.Carter,pass short right,2
5158,PHI,D.Goedert,pass deep left,8
5159,PHI,D.Goedert,pass deep middle,8
5160,PHI,D.Goedert,pass deep right,15
5161,PHI,D.Goedert,pass short left,62
5162,PHI,D.Goedert,pass short middle,50
5163,PHI,D.Goedert,pass short right,65
5164,PHI,D.Jackson,pass deep left,3
5165,PHI,D.Jackson,pass deep middle,3
5166,PHI,D.Jackson,pass deep right,6
5167,PHI,D.Jackson,pass short left,10
5168,PHI,D.Jackson,pass short middle,1
5169,PHI,D.Jackson,pass short right,13
5170,PHI,D.Jackson,run right end,1
5171,PHI,D.Sproles,pass deep left,1
5172,PHI,D.Sproles,pass short left,14
5173,PHI,D.Sproles,pass short middle,4
5174,PHI,D.Sproles,pass short right,21
5175,PHI,D.Sproles,run left end,21
5176,PHI,D.Sproles,run left guard,5
5177,PHI,D.Sproles,run left tackle,6
5178,PHI,D.Sproles,run middle,12
5179,PHI,D.Sproles,run right end,7
5180,PHI,D.Sproles,run right guard,7
5181,PHI,G.Tate,pass deep left,4
5182,PHI,G.Tate,pass deep middle,2
5183,PHI,G.Tate,pass deep right,3
5184,PHI,G.Tate,pass short left,15
5185,PHI,G.Tate,pass short middle,13
5186,PHI,G.Tate,pass short right,20
5187,PHI,G.Tate,run right end,1
5188,PHI,G.Ward,pass deep left,4
5189,PHI,G.Ward,pass deep right,5
5190,PHI,G.Ward,pass short left,38
5191,PHI,G.Ward,pass short middle,32
5192,PHI,G.Ward,pass short right,44
5193,PHI,G.Ward,run left end,3
5194,PHI,G.Ward,run right end,1
5195,PHI,H.Butler,pass short right,1
5196,PHI,J.Adams,pass short left,7
5197,PHI,J.Adams,pass short right,6
5198,PHI,J.Adams,run left end,20
5199,PHI,J.Adams,run left guard,14
5200,PHI,J.Adams,run left tackle,7
5201,PHI,J.Adams,run middle,47
5202,PHI,J.Adams,run right end,17
5203,PHI,J.Adams,run right guard,9
5204,PHI,J.Ajayi,pass short left,4
5205,PHI,J.Ajayi,pass short right,3
5206,PHI,J.Ajayi,run left end,11
5207,PHI,J.Ajayi,run left guard,6
5208,PHI,J.Ajayi,run left tackle,4
5209,PHI,J.Ajayi,run middle,20
5210,PHI,J.Ajayi,run right end,7
5211,PHI,J.Ajayi,run right guard,2
5212,PHI,J.Arcega-Whiteside,pass deep left,2
5213,PHI,J.Arcega-Whiteside,pass deep middle,5
5214,PHI,J.Arcega-Whiteside,pass deep right,5
5215,PHI,J.Arcega-Whiteside,pass short left,7
5216,PHI,J.Arcega-Whiteside,pass short middle,1
5217,PHI,J.Arcega-Whiteside,pass short right,9
5218,PHI,J.Croom,pass short right,1
5219,PHI,J.Hightower,pass deep left,5
5220,PHI,J.Hightower,pass deep middle,5
5221,PHI,J.Hightower,pass deep right,6
5222,PHI,J.Hightower,pass short left,7
5223,PHI,J.Hightower,pass short middle,4
5224,PHI,J.Hightower,pass short right,2
5225,PHI,J.Hightower,run middle,1
5226,PHI,J.Howard,pass short left,8
5227,PHI,J.Howard,pass short right,6
5228,PHI,J.Howard,run left end,12
5229,PHI,J.Howard,run left guard,19
5230,PHI,J.Howard,run left tackle,16
5231,PHI,J.Howard,run middle,46
5232,PHI,J.Howard,run right end,9
5233,PHI,J.Howard,run right guard,10
5234,PHI,J.Huntley,pass short left,2
5235,PHI,J.Huntley,run left end,3
5236,PHI,J.Hurts,pass short left,1
5237,PHI,J.Hurts,run left end,12
5238,PHI,J.Hurts,run left guard,1
5239,PHI,J.Hurts,run left tackle,1
5240,PHI,J.Hurts,run middle,21
5241,PHI,J.Hurts,run right end,20
5242,PHI,J.Matthews,pass deep left,4
5243,PHI,J.Matthews,pass deep middle,3
5244,PHI,J.Matthews,pass deep right,4
5245,PHI,J.Matthews,pass short left,11
5246,PHI,J.Matthews,pass short middle,4
5247,PHI,J.Matthews,pass short right,16
5248,PHI,J.McCown,run left end,1
5249,PHI,J.McCown,run middle,2
5250,PHI,J.McCown,run right end,1
5251,PHI,J.Perkins,pass deep left,2
5252,PHI,J.Perkins,pass deep middle,3
5253,PHI,J.Perkins,pass deep right,1
5254,PHI,J.Perkins,pass short left,6
5255,PHI,J.Perkins,pass short middle,4
5256,PHI,J.Perkins,pass short right,8
5257,PHI,J.Reagor,pass deep left,6
5258,PHI,J.Reagor,pass deep middle,6
5259,PHI,J.Reagor,pass deep right,6
5260,PHI,J.Reagor,pass short left,14
5261,PHI,J.Reagor,pass short middle,6
5262,PHI,J.Reagor,pass short right,16
5263,PHI,J.Reagor,run left end,3
5264,PHI,J.Reagor,run middle,1
5265,PHI,K.Aiken,pass deep middle,1
5266,PHI,K.Aiken,pass short left,2
5267,PHI,K.Aiken,pass short right,4
5268,PHI,M.Hollins,pass deep left,1
5269,PHI,M.Hollins,pass deep middle,1
5270,PHI,M.Hollins,pass deep right,5
5271,PHI,M.Hollins,pass short left,3
5272,PHI,M.Hollins,pass short middle,6
5273,PHI,M.Hollins,pass short right,6
5274,PHI,M.Sanders,pass deep left,3
5275,PHI,M.Sanders,pass deep right,5
5276,PHI,M.Sanders,pass short left,47
5277,PHI,M.Sanders,pass short middle,17
5278,PHI,M.Sanders,pass short right,48
5279,PHI,M.Sanders,run left end,50
5280,PHI,M.Sanders,run left guard,28
5281,PHI,M.Sanders,run left tackle,40
5282,PHI,M.Sanders,run middle,95
5283,PHI,M.Sanders,run right end,71
5284,PHI,M.Sanders,run right guard,37
5285,PHI,M.Wallace,pass deep left,1
5286,PHI,M.Wallace,pass deep right,2
5287,PHI,N.Agholor,pass deep left,20
5288,PHI,N.Agholor,pass deep middle,8
5289,PHI,N.Agholor,pass deep right,15
5290,PHI,N.Agholor,pass short left,52
5291,PHI,N.Agholor,pass short middle,22
5292,PHI,N.Agholor,pass short right,58
5293,PHI,N.Agholor,run left end,3
5294,PHI,N.Agholor,run right end,3
5295,PHI,N.Foles,pass short right,1
5296,PHI,N.Foles,run middle,8
5297,PHI,N.Foles,run right end,1
5298,PHI,N.Sudfeld,run middle,1
5299,PHI,Q.Watkins,pass deep left,2
5300,PHI,Q.Watkins,pass deep middle,1
5301,PHI,Q.Watkins,pass deep right,1
5302,PHI,Q.Watkins,pass short left,4
5303,PHI,Q.Watkins,pass short middle,3
5304,PHI,Q.Watkins,pass short right,2
5305,PHI,R.Davis,pass short middle,1
5306,PHI,R.Davis,pass short right,2
5307,PHI,R.Rodgers,pass deep left,1
5308,PHI,R.Rodgers,pass deep middle,1
5309,PHI,R.Rodgers,pass deep right,4
5310,PHI,R.Rodgers,pass short left,5
5311,PHI,R.Rodgers,pass short middle,7
5312,PHI,R.Rodgers,pass short right,14
5313,PHI,S.Gibson,pass deep left,2
5314,PHI,S.Gibson,pass deep right,1
5315,PHI,T.Fulgham,pass deep left,9
5316,PHI,T.Fulgham,pass deep middle,4
5317,PHI,T.Fulgham,pass deep right,9
5318,PHI,T.Fulgham,pass short left,12
5319,PHI,T.Fulgham,pass short middle,6
5320,PHI,T.Fulgham,pass short right,27
5321,PHI,W.Smallwood,pass deep left,1
5322,PHI,W.Smallwood,pass short left,15
5323,PHI,W.Smallwood,pass short middle,5
5324,PHI,W.Smallwood,pass short right,18
5325,PHI,W.Smallwood,run left end,15
5326,PHI,W.Smallwood,run left guard,14
5327,PHI,W.Smallwood,run left tackle,10
5328,PHI,W.Smallwood,run middle,28
5329,PHI,W.Smallwood,run right end,9
5330,PHI,W.Smallwood,run right guard,19
5331,PHI,Z.Ertz,pass deep left,13
5332,PHI,Z.Ertz,pass deep middle,16
5333,PHI,Z.Ertz,pass deep right,14
5334,PHI,Z.Ertz,pass short left,102
5335,PHI,Z.Ertz,pass short middle,99
5336,PHI,Z.Ertz,pass short right,138
5337,PIT,A.Brown,pass deep left,26
5338,PIT,A.Brown,pass deep middle,10
5339,PIT,A.Brown,pass deep right,14
5340,PIT,A.Brown,pass short left,40
5341,PIT,A.Brown,pass short middle,33
5342,PIT,A.Brown,pass short right,45
5343,PIT,A.McFarland,pass deep right,1
5344,PIT,A.McFarland,pass short left,2
5345,PIT,A.McFarland,pass short middle,3
5346,PIT,A.McFarland,pass short right,3
5347,PIT,A.McFarland,run left end,3
5348,PIT,A.McFarland,run left guard,7
5349,PIT,A.McFarland,run left tackle,6
5350,PIT,A.McFarland,run middle,6
5351,PIT,A.McFarland,run right end,2
5352,PIT,A.McFarland,run right guard,2
5353,PIT,A.Villanueva,pass short right,1
5354,PIT,B.Roethlisberger,pass short middle,1
5355,PIT,B.Roethlisberger,run left end,1
5356,PIT,B.Roethlisberger,run left guard,1
5357,PIT,B.Roethlisberger,run left tackle,1
5358,PIT,B.Roethlisberger,run middle,11
5359,PIT,B.Roethlisberger,run right end,7
5360,PIT,B.Roethlisberger,run right guard,3
5361,PIT,B.Snell,pass short left,6
5362,PIT,B.Snell,pass short middle,7
5363,PIT,B.Snell,pass short right,7
5364,PIT,B.Snell,run left end,14
5365,PIT,B.Snell,run left guard,46
5366,PIT,B.Snell,run left tackle,26
5367,PIT,B.Snell,run middle,54
5368,PIT,B.Snell,run right end,23
5369,PIT,B.Snell,run right guard,30
5370,PIT,C.Claypool,pass deep left,9
5371,PIT,C.Claypool,pass deep middle,5
5372,PIT,C.Claypool,pass deep right,23
5373,PIT,C.Claypool,pass short left,27
5374,PIT,C.Claypool,pass short middle,16
5375,PIT,C.Claypool,pass short right,36
5376,PIT,C.Claypool,run left end,8
5377,PIT,C.Claypool,run left tackle,1
5378,PIT,C.Claypool,run right end,1
5379,PIT,D.Cain,pass deep left,1
5380,PIT,D.Cain,pass deep right,2
5381,PIT,D.Cain,pass short left,1
5382,PIT,D.Cain,pass short right,2
5383,PIT,D.Heyward-Bey,pass deep right,1
5384,PIT,D.Heyward-Bey,pass short right,1
5385,PIT,D.Heyward-Bey,run right end,1
5386,PIT,D.Hodges,run left end,2
5387,PIT,D.Hodges,run left guard,1
5388,PIT,D.Hodges,run middle,3
5389,PIT,D.Hodges,run right end,5
5390,PIT,D.Hodges,run right guard,1
5391,PIT,D.Johnson,pass deep left,18
5392,PIT,D.Johnson,pass deep middle,4
5393,PIT,D.Johnson,pass deep right,13
5394,PIT,D.Johnson,pass short left,78
5395,PIT,D.Johnson,pass short middle,34
5396,PIT,D.Johnson,pass short right,51
5397,PIT,D.Johnson,run left end,4
5398,PIT,D.Johnson,run right end,2
5399,PIT,D.Moncrief,pass deep left,3
5400,PIT,D.Moncrief,pass deep right,4
5401,PIT,D.Moncrief,pass short left,5
5402,PIT,D.Moncrief,pass short middle,3
5403,PIT,D.Watt,run middle,1
5404,PIT,D.Watt,run right guard,1
5405,PIT,Di.Johnson,pass deep left,2
5406,PIT,Di.Johnson,pass deep middle,2
5407,PIT,Di.Johnson,pass deep right,9
5408,PIT,Di.Johnson,pass short left,14
5409,PIT,Di.Johnson,pass short middle,11
5410,PIT,Di.Johnson,pass short right,16
5411,PIT,Di.Johnson,run right end,1
5412,PIT,E.Ebron,pass deep left,9
5413,PIT,E.Ebron,pass deep middle,3
5414,PIT,E.Ebron,pass deep right,2
5415,PIT,E.Ebron,pass short left,28
5416,PIT,E.Ebron,pass short middle,38
5417,PIT,E.Ebron,pass short right,22
5418,PIT,E.Rogers,pass deep left,1
5419,PIT,E.Rogers,pass short left,4
5420,PIT,E.Rogers,pass short middle,6
5421,PIT,E.Rogers,pass short right,3
5422,PIT,J.Berry,run middle,1
5423,PIT,J.Conner,pass deep left,1
5424,PIT,J.Conner,pass short left,50
5425,PIT,J.Conner,pass short middle,59
5426,PIT,J.Conner,pass short right,47
5427,PIT,J.Conner,run left end,31
5428,PIT,J.Conner,run left guard,100
5429,PIT,J.Conner,run left tackle,48
5430,PIT,J.Conner,run middle,145
5431,PIT,J.Conner,run right end,38
5432,PIT,J.Conner,run right guard,87
5433,PIT,J.Dobbs,run left end,2
5434,PIT,J.Dobbs,run right end,2
5435,PIT,J.Hawkins,pass short right,1
5436,PIT,J.Holton,pass deep left,5
5437,PIT,J.Holton,pass deep middle,2
5438,PIT,J.Holton,pass deep right,3
5439,PIT,J.Holton,pass short left,1
5440,PIT,J.Holton,pass short right,4
5441,PIT,J.Holton,run left end,1
5442,PIT,J.Hunter,pass deep left,4
5443,PIT,J.Hunter,pass deep middle,2
5444,PIT,J.Hunter,pass deep right,2
5445,PIT,J.Hunter,pass short left,2
5446,PIT,J.Hunter,pass short right,3
5447,PIT,J.James,pass deep left,2
5448,PIT,J.James,pass deep middle,2
5449,PIT,J.James,pass deep right,3
5450,PIT,J.James,pass short left,7
5451,PIT,J.James,pass short middle,15
5452,PIT,J.James,pass short right,10
5453,PIT,J.Samuels,pass deep right,1
5454,PIT,J.Samuels,pass short left,38
5455,PIT,J.Samuels,pass short middle,24
5456,PIT,J.Samuels,pass short right,37
5457,PIT,J.Samuels,run left end,6
5458,PIT,J.Samuels,run left guard,26
5459,PIT,J.Samuels,run left tackle,15
5460,PIT,J.Samuels,run middle,40
5461,PIT,J.Samuels,run right end,11
5462,PIT,J.Samuels,run right guard,17
5463,PIT,J.Smith-Schuster,pass deep left,26
5464,PIT,J.Smith-Schuster,pass deep middle,16
5465,PIT,J.Smith-Schuster,pass deep right,21
5466,PIT,J.Smith-Schuster,pass short left,122
5467,PIT,J.Smith-Schuster,pass short middle,107
5468,PIT,J.Smith-Schuster,pass short right,91
5469,PIT,J.Smith-Schuster,run left end,1
5470,PIT,J.Washington,pass deep left,17
5471,PIT,J.Washington,pass deep middle,11
5472,PIT,J.Washington,pass deep right,39
5473,PIT,J.Washington,pass short left,38
5474,PIT,J.Washington,pass short middle,30
5475,PIT,J.Washington,pass short right,45
5476,PIT,K.Rader,pass short left,1
5477,PIT,K.Whyte,pass short left,1
5478,PIT,K.Whyte,run left end,2
5479,PIT,K.Whyte,run left guard,4
5480,PIT,K.Whyte,run left tackle,4
5481,PIT,K.Whyte,run middle,5
5482,PIT,K.Whyte,run right end,5
5483,PIT,K.Whyte,run right guard,1
5484,PIT,M.Rudolph,run left end,2
5485,PIT,M.Rudolph,run left guard,1
5486,PIT,M.Rudolph,run left tackle,1
5487,PIT,M.Rudolph,run middle,9
5488,PIT,N.Vannett,pass deep left,1
5489,PIT,N.Vannett,pass short left,7
5490,PIT,N.Vannett,pass short middle,3
5491,PIT,N.Vannett,pass short right,6
5492,PIT,R.McCloud,pass short left,9
5493,PIT,R.McCloud,pass short middle,10
5494,PIT,R.McCloud,pass short right,3
5495,PIT,R.McCloud,run middle,1
5496,PIT,R.McCloud,run right end,3
5497,PIT,R.Nix,pass short left,1
5498,PIT,R.Nix,pass short middle,1
5499,PIT,R.Nix,pass short right,7
5500,PIT,R.Nix,run left guard,1
5501,PIT,R.Switzer,pass deep left,1
5502,PIT,R.Switzer,pass deep middle,1
5503,PIT,R.Switzer,pass short left,22
5504,PIT,R.Switzer,pass short middle,18
5505,PIT,R.Switzer,pass short right,13
5506,PIT,R.Switzer,run right guard,3
5507,PIT,S.Ridley,pass short left,1
5508,PIT,S.Ridley,pass short middle,3
5509,PIT,S.Ridley,run left guard,3
5510,PIT,S.Ridley,run middle,12
5511,PIT,S.Ridley,run right end,1
5512,PIT,S.Ridley,run right guard,7
5513,PIT,T.Brooks-James,run left tackle,2
5514,PIT,T.Brooks-James,run middle,3
5515,PIT,T.Edmunds,pass short left,4
5516,PIT,T.Edmunds,pass short right,2
5517,PIT,T.Edmunds,run left guard,4
5518,PIT,T.Edmunds,run left tackle,4
5519,PIT,T.Edmunds,run middle,5
5520,PIT,T.Edmunds,run right guard,3
5521,PIT,T.Jones,pass deep left,1
5522,PIT,T.Jones,pass deep middle,2
5523,PIT,T.Jones,pass deep right,1
5524,PIT,T.Jones,pass short left,1
5525,PIT,T.Jones,pass short middle,4
5526,PIT,T.Jones,pass short right,1
5527,PIT,Tr.Edmunds,pass short right,1
5528,PIT,Tr.Edmunds,run left guard,1
5529,PIT,V.McDonald,pass deep left,3
5530,PIT,V.McDonald,pass deep middle,1
5531,PIT,V.McDonald,pass deep right,3
5532,PIT,V.McDonald,pass short left,44
5533,PIT,V.McDonald,pass short middle,53
5534,PIT,V.McDonald,pass short right,45
5535,PIT,V.McDonald,run left guard,1
5536,PIT,X.Grimble,pass deep left,1
5537,PIT,X.Grimble,pass short left,3
5538,PIT,X.Grimble,pass short middle,4
5539,PIT,X.Grimble,pass short right,3
5540,PIT,Z.Gentry,pass short middle,1
5541,SEA,A.Collins,pass short left,2
5542,SEA,A.Collins,run left end,3
5543,SEA,A.Collins,run left tackle,3
5544,SEA,A.Collins,run middle,4
5545,SEA,A.Collins,run right guard,4
5546,SEA,B.Marshall,pass deep left,2
5547,SEA,B.Marshall,pass deep right,1
5548,SEA,B.Marshall,pass short left,12
5549,SEA,B.Marshall,pass short middle,4
5550,SEA,B.Marshall,pass short right,4
5551,SEA,B.Scarbrough,run left end,1
5552,SEA,B.Scarbrough,run left guard,1
5553,SEA,B.Scarbrough,run right end,2
5554,SEA,B.Scarbrough,run right guard,1
5555,SEA,C.Carson,pass deep left,1
5556,SEA,C.Carson,pass deep right,3
5557,SEA,C.Carson,pass short left,59
5558,SEA,C.Carson,pass short middle,24
5559,SEA,C.Carson,pass short right,35
5560,SEA,C.Carson,run left end,95
5561,SEA,C.Carson,run left guard,93
5562,SEA,C.Carson,run left tackle,79
5563,SEA,C.Carson,run middle,186
5564,SEA,C.Carson,run right end,45
5565,SEA,C.Carson,run right guard,105
5566,SEA,C.Hyde,pass deep left,1
5567,SEA,C.Hyde,pass short left,11
5568,SEA,C.Hyde,pass short middle,2
5569,SEA,C.Hyde,pass short right,6
5570,SEA,C.Hyde,run left end,18
5571,SEA,C.Hyde,run left guard,9
5572,SEA,C.Hyde,run left tackle,6
5573,SEA,C.Hyde,run middle,18
5574,SEA,C.Hyde,run right end,9
5575,SEA,C.Hyde,run right guard,18
5576,SEA,C.Parkinson,pass short middle,1
5577,SEA,C.Parkinson,pass short right,1
5578,SEA,C.Prosise,pass deep left,3
5579,SEA,C.Prosise,pass short left,5
5580,SEA,C.Prosise,pass short middle,4
5581,SEA,C.Prosise,pass short right,3
5582,SEA,C.Prosise,run left end,1
5583,SEA,C.Prosise,run left guard,6
5584,SEA,C.Prosise,run middle,8
5585,SEA,C.Prosise,run right end,1
5586,SEA,C.Prosise,run right guard,2
5587,SEA,D.Baldwin,pass deep left,10
5588,SEA,D.Baldwin,pass deep middle,5
5589,SEA,D.Baldwin,pass deep right,9
5590,SEA,D.Baldwin,pass short left,24
5591,SEA,D.Baldwin,pass short middle,10
5592,SEA,D.Baldwin,pass short right,21
5593,SEA,D.Dallas,pass short left,4
5594,SEA,D.Dallas,pass short middle,7
5595,SEA,D.Dallas,pass short right,9
5596,SEA,D.Dallas,run left end,4
5597,SEA,D.Dallas,run left guard,9
5598,SEA,D.Dallas,run left tackle,6
5599,SEA,D.Dallas,run middle,5
5600,SEA,D.Dallas,run right end,4
5601,SEA,D.Dallas,run right guard,4
5602,SEA,D.Daniels,pass deep middle,1
5603,SEA,D.Metcalf,pass deep left,24
5604,SEA,D.Metcalf,pass deep middle,7
5605,SEA,D.Metcalf,pass deep right,14
5606,SEA,D.Metcalf,pass short left,44
5607,SEA,D.Metcalf,pass short middle,26
5608,SEA,D.Metcalf,pass short right,25
5609,SEA,D.Moore,pass deep left,28
5610,SEA,D.Moore,pass deep middle,4
5611,SEA,D.Moore,pass deep right,13
5612,SEA,D.Moore,pass short left,40
5613,SEA,D.Moore,pass short middle,19
5614,SEA,D.Moore,pass short right,35
5615,SEA,D.Moore,run left end,8
5616,SEA,D.Moore,run middle,1
5617,SEA,D.Moore,run right end,4
5618,SEA,DK.Metcalf,pass deep left,20
5619,SEA,DK.Metcalf,pass deep middle,3
5620,SEA,DK.Metcalf,pass deep right,10
5621,SEA,DK.Metcalf,pass short left,59
5622,SEA,DK.Metcalf,pass short middle,8
5623,SEA,DK.Metcalf,pass short right,14
5624,SEA,DK.Metcalf,run left end,1
5625,SEA,DK.Metcalf,run right end,1
5626,SEA,E.Dickson,pass deep left,1
5627,SEA,E.Dickson,pass deep middle,1
5628,SEA,E.Dickson,pass short left,5
5629,SEA,E.Dickson,pass short middle,2
5630,SEA,E.Dickson,pass short right,9
5631,SEA,E.Dickson,run left end,1
5632,SEA,F.Swain,pass deep left,4
5633,SEA,F.Swain,pass deep right,2
5634,SEA,F.Swain,pass short left,6
5635,SEA,F.Swain,pass short middle,5
5636,SEA,F.Swain,pass short right,5
5637,SEA,G.Fant,pass short right,2
5638,SEA,G.Olsen,pass deep middle,1
5639,SEA,G.Olsen,pass deep right,3
5640,SEA,G.Olsen,pass short left,7
5641,SEA,G.Olsen,pass short middle,8
5642,SEA,G.Olsen,pass short right,18
5643,SEA,G.Smith,run right end,1
5644,SEA,J.Brown,pass deep left,4
5645,SEA,J.Brown,pass deep middle,6
5646,SEA,J.Brown,pass deep right,2
5647,SEA,J.Brown,pass short left,17
5648,SEA,J.Brown,pass short middle,7
5649,SEA,J.Brown,pass short right,11
5650,SEA,J.Gordon,pass deep left,1
5651,SEA,J.Gordon,pass deep middle,1
5652,SEA,J.Gordon,pass deep right,1
5653,SEA,J.Gordon,pass short left,2
5654,SEA,J.Gordon,pass short middle,1
5655,SEA,J.Gordon,pass short right,5
5656,SEA,J.Hollister,pass deep left,2
5657,SEA,J.Hollister,pass deep middle,3
5658,SEA,J.Hollister,pass deep right,6
